"",gene_set,over_represented_pvalue,under_represented_pvalue,numSIGInCat,numInCat,SIGgene_ensembl,SIGgene_symbol,All_gene_ensembl,All_gene_symbol,Ave_value_all_gene
"1978",GO_INORGANIC_ANION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,0.5575071776709,0.600368338601562,7,67,ENSG00000137700|ENSG00000143324|ENSG00000168065|ENSG00000171492|ENSG00000177595|ENSG00000183048|ENSG00000225697,SLC37A4|XPR1|SLC22A11|LRRC8D|PIDD1|SLC25A10|SLC26A6,ENSG00000011021|ENSG00000011677|ENSG00000033867|ENSG00000064651|ENSG00000074855|ENSG00000075415|ENSG00000078668|ENSG00000080493|ENSG00000088836|ENSG00000089356|ENSG00000094755|ENSG00000100075|ENSG00000102078|ENSG00000103249|ENSG00000109255|ENSG00000109572|ENSG00000113504|ENSG00000114859|ENSG00000114923|ENSG00000115902|ENSG00000116005|ENSG00000117262|ENSG00000121940|ENSG00000124067|ENSG00000134955|ENSG00000136295|ENSG00000136802|ENSG00000137700|ENSG00000139687|ENSG00000140199|ENSG00000141540|ENSG00000143324|ENSG00000145217|ENSG00000146477|ENSG00000146828|ENSG00000154122|ENSG00000156261|ENSG00000159842|ENSG00000160190|ENSG00000160746|ENSG00000164889|ENSG00000165637|ENSG00000166206|ENSG00000166278|ENSG00000167614|ENSG00000167995|ENSG00000168065|ENSG00000171017|ENSG00000171365|ENSG00000171492|ENSG00000173599|ENSG00000174032|ENSG00000175003|ENSG00000177119|ENSG00000177595|ENSG00000181045|ENSG00000183048|ENSG00000185101|ENSG00000188092|ENSG00000196839|ENSG00000197147|ENSG00000198356|ENSG00000198569|ENSG00000213585|ENSG00000213719|ENSG00000221955|ENSG00000225697,CLCN6|GABRA3|SLC4A7|SLC12A2|ANO8|SLC25A3|VDAC3|SLC4A4|SLC4A11|FXYD3|GABRP|SLC25A1|SLC25A14|CLCN7|NMU|CLCN3|SLC12A7|CLCN2|SLC4A3|SLC1A4|PCYOX1|GPR89A|CLCC1|SLC12A4|SLC37A2|TTYH3|LRRC8A|SLC37A4|RB1|SLC12A6|TTYH2|XPR1|SLC26A1|SLC22A3|SLC12A9|ANKH|CCT8|ABR|SLC37A1|ANO10|SLC4A2|VDAC2|GABRB3|C2|TTYH1|BEST1|SLC22A11|LRRC8E|CLCN5|LRRC8D|PC|SLC25A30|SLC22A1|ANO6|PIDD1|SLC26A11|SLC25A10|ANO9|GPR89B|ADA|LRRC8B|ASNA1|SLC34A3|VDAC1|CLIC1|SLC12A8|SLC26A6,3.7910447761194
"1979",GO_HOMEOSTASIS_OF_NUMBER_OF_CELLS_WITHIN_A_TISSUE,0.557667605362505,0.685362336563091,3,19,ENSG00000062485|ENSG00000164867|ENSG00000168066,CS|NOS3|SF1,ENSG00000062485|ENSG00000070367|ENSG00000087088|ENSG00000087274|ENSG00000089041|ENSG00000091483|ENSG00000102879|ENSG00000122025|ENSG00000133116|ENSG00000133703|ENSG00000143952|ENSG00000148400|ENSG00000164867|ENSG00000168066|ENSG00000179295|ENSG00000179348|ENSG00000184371|ENSG00000196396|ENSG00000204120,CS|EXOC5|BAX|ADD1|P2RX7|FH|CORO1A|FLT3|KL|KRAS|VPS54|NOTCH1|NOS3|SF1|PTPN11|GATA2|CSF1|PTPN1|GIGYF2,6.42105263157895
"1980",GO_DYNEIN_LIGHT_CHAIN_BINDING,0.557944615375255,0.725802062636713,2,19,ENSG00000039139|ENSG00000124721,DNAH5|DNAH8,ENSG00000039139|ENSG00000077380|ENSG00000091157|ENSG00000114841|ENSG00000115423|ENSG00000119333|ENSG00000124721|ENSG00000126870|ENSG00000135821|ENSG00000152763|ENSG00000162643|ENSG00000166278|ENSG00000168172|ENSG00000178252|ENSG00000179532|ENSG00000183914|ENSG00000185842|ENSG00000187240|ENSG00000197653,DNAH5|DYNC1I2|WDR7|DNAH1|DNAH6|WDR34|DNAH8|WDR60|GLUL|WDR78|WDR63|C2|HOOK3|WDR6|DNHD1|DNAH2|DNAH14|DYNC2H1|DNAH10,3.42105263157895
"1981",GO_POSITIVE_REGULATION_OF_NEUROLOGICAL_SYSTEM_PROCESS,0.558402486040419,0.604442528465211,7,44,ENSG00000079841|ENSG00000107404|ENSG00000132535|ENSG00000132970|ENSG00000167535|ENSG00000168066|ENSG00000173402,RIMS1|DVL1|DLG4|WASF3|CACNB3|SF1|DAG1,ENSG00000015285|ENSG00000022840|ENSG00000029534|ENSG00000067606|ENSG00000079841|ENSG00000080854|ENSG00000084112|ENSG00000085552|ENSG00000100075|ENSG00000100697|ENSG00000106089|ENSG00000107404|ENSG00000109255|ENSG00000115840|ENSG00000120899|ENSG00000124920|ENSG00000132535|ENSG00000132970|ENSG00000147255|ENSG00000148498|ENSG00000150756|ENSG00000151150|ENSG00000162105|ENSG00000162924|ENSG00000166278|ENSG00000166342|ENSG00000166548|ENSG00000167535|ENSG00000167721|ENSG00000168066|ENSG00000168453|ENSG00000169083|ENSG00000169398|ENSG00000169992|ENSG00000171862|ENSG00000173402|ENSG00000175344|ENSG00000177628|ENSG00000183044|ENSG00000196338|ENSG00000196712|ENSG00000198722|ENSG00000198793|ENSG00000251322,WAS|RNF10|ANK1|PRKCZ|RIMS1|IGSF9B|SSH1|IGSF9|SLC25A1|DICER1|STX1A|DVL1|NMU|SLC25A12|PTK2B|MYRF|DLG4|WASF3|IGSF1|PARD3|ATPSCKMT|ANK3|SHANK2|REL|C2|NETO1|TK2|CACNB3|TSR1|SF1|HR|AR|PTK2|NLGN2|PTEN|DAG1|CHRNA7|GBA|ABAT|NLGN3|NF1|UNC13B|MTOR|SHANK3,6.68181818181818
"1982",GO_RNA_SURVEILLANCE,0.558662753426185,0.729181692653966,2,15,ENSG00000075914|ENSG00000156502,EXOSC7|SUPV3L1,ENSG00000075914|ENSG00000107371|ENSG00000114127|ENSG00000115738|ENSG00000120699|ENSG00000123737|ENSG00000126226|ENSG00000130713|ENSG00000156502|ENSG00000165630|ENSG00000166278|ENSG00000171311|ENSG00000171824|ENSG00000173599|ENSG00000204348,EXOSC7|EXOSC3|XRN1|ID2|EXOSC8|EXOSC9|PCID2|EXOSC2|SUPV3L1|PRPF18|C2|EXOSC1|EXOSC10|PC|DXO,4.53333333333333
"1983",GO_BLOC_1_COMPLEX,0.558814822305271,0.732074253455441,2,13,ENSG00000104164|ENSG00000143740,BLOC1S6|SNAP47,ENSG00000015285|ENSG00000047579|ENSG00000104164|ENSG00000105700|ENSG00000117758|ENSG00000124243|ENSG00000135441|ENSG00000136051|ENSG00000138101|ENSG00000143553|ENSG00000143740|ENSG00000182326|ENSG00000188428,WAS|DTNBP1|BLOC1S6|KXD1|STX12|BCAS4|BLOC1S1|WASHC4|DTNB|SNAPIN|SNAP47|C1S|BLOC1S5,5.76923076923077
"1984",GO_NEGATIVE_REGULATION_OF_DNA_METABOLIC_PROCESS,0.55927322453057,0.569050567806549,11,86,ENSG00000051341|ENSG00000076242|ENSG00000092199|ENSG00000134452|ENSG00000153827|ENSG00000168066|ENSG00000171428|ENSG00000178971|ENSG00000180198|ENSG00000185122|ENSG00000185480,POLQ|MLH1|HNRNPC|FBH1|TRIP12|SF1|NAT1|CTC1|RCC1|HSF1|PARPBP,ENSG00000004700|ENSG00000012061|ENSG00000041880|ENSG00000049768|ENSG00000051341|ENSG00000067369|ENSG00000073050|ENSG00000076242|ENSG00000079134|ENSG00000079246|ENSG00000080345|ENSG00000092199|ENSG00000095002|ENSG00000100109|ENSG00000101596|ENSG00000102977|ENSG00000104320|ENSG00000104517|ENSG00000105722|ENSG00000106268|ENSG00000107854|ENSG00000107960|ENSG00000108469|ENSG00000109654|ENSG00000113318|ENSG00000113522|ENSG00000113916|ENSG00000114026|ENSG00000114127|ENSG00000116062|ENSG00000116670|ENSG00000118058|ENSG00000121988|ENSG00000122376|ENSG00000122783|ENSG00000128513|ENSG00000130119|ENSG00000130726|ENSG00000131507|ENSG00000132341|ENSG00000132604|ENSG00000133116|ENSG00000134452|ENSG00000135372|ENSG00000135486|ENSG00000140451|ENSG00000141510|ENSG00000143799|ENSG00000147601|ENSG00000149273|ENSG00000149311|ENSG00000153827|ENSG00000153922|ENSG00000154803|ENSG00000160049|ENSG00000163938|ENSG00000164850|ENSG00000166402|ENSG00000166439|ENSG00000167232|ENSG00000167770|ENSG00000168066|ENSG00000168101|ENSG00000169083|ENSG00000171311|ENSG00000171428|ENSG00000171824|ENSG00000171984|ENSG00000172795|ENSG00000173273|ENSG00000173599|ENSG00000174197|ENSG00000175595|ENSG00000178971|ENSG00000180198|ENSG00000181544|ENSG00000182149|ENSG00000184635|ENSG00000185122|ENSG00000185480|ENSG00000186868|ENSG00000196712|ENSG00000197122|ENSG00000254093|ENSG00000257949|ENSG00000258366,RECQL|ERCC1|PARP3|FOXP3|POLQ|TP53BP1|XRCC1|MLH1|THOC1|XRCC5|RIF1|HNRNPC|MSH2|TFIP11|SMCHD1|ACD|NBN|UBR5|ERF|NUDT1|TNKS2|STN1|RECQL5|TRIM2|MSH3|RAD50|BCL6|OGG1|XRN1|MSH6|MAD2L2|KMT2A|ZRANB3|SHLD2|CYREN|POT1|GNL3L|TRIM28|NDFIP1|RAN|TERF2|KL|FBH1|NAT10|HNRNPA1|PIF1|TP53|PARP1|TERF1|RPS3|ATM|TRIP12|CHD1|FLCN|DFFA|GNL3|GPER1|TUB|RNF169|ZNF91|OTUB1|SF1|NUDT16L1|AR|EXOSC1|NAT1|EXOSC10|SHLD1|DCP2|TNKS|PC|MGA|ERCC4|CTC1|RCC1|FANCB|IST1|ZNF93|HSF1|PARPBP|MAPT|NF1|SRC|PINX1|TEN1|RTEL1,4.97674418604651
"1985",GO_FOREBRAIN_NEURON_DEVELOPMENT,0.559886374386982,0.725808780974235,2,17,ENSG00000099250|ENSG00000170390,NRP1|DCLK2,ENSG00000066468|ENSG00000099250|ENSG00000105953|ENSG00000109756|ENSG00000124343|ENSG00000158321|ENSG00000164405|ENSG00000165240|ENSG00000168505|ENSG00000169083|ENSG00000169136|ENSG00000169855|ENSG00000170315|ENSG00000170390|ENSG00000176444|ENSG00000185010|ENSG00000198734,FGFR2|NRP1|OGDH|RAPGEF2|XG|AUTS2|UQCRQ|ATP7A|GBX2|AR|ATF5|ROBO1|UBB|DCLK2|CLK2|F8|F5,4
"1986",GO_DIVALENT_INORGANIC_CATION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,0.559954362956574,0.72942261317968,2,14,ENSG00000104635|ENSG00000152683,SLC39A14|SLC30A6,ENSG00000104154|ENSG00000104635|ENSG00000110911|ENSG00000133195|ENSG00000136052|ENSG00000138449|ENSG00000141424|ENSG00000141873|ENSG00000143570|ENSG00000145740|ENSG00000147804|ENSG00000152683|ENSG00000165915|ENSG00000196950,SLC30A4|SLC39A14|SLC11A2|SLC39A11|SLC41A2|SLC40A1|SLC39A6|SLC39A3|SLC39A1|SLC30A5|SLC39A4|SLC30A6|SLC39A13|SLC39A10,5.28571428571429
"1987",GO_POSITIVE_REGULATION_OF_RESPONSE_TO_CYTOKINE_STIMULUS,0.560066157380215,0.627748452806354,5,40,ENSG00000062485|ENSG00000108654|ENSG00000168066|ENSG00000185507|ENSG00000257103,CS|DDX5|SF1|IRF7|LSM14A,ENSG00000007168|ENSG00000062485|ENSG00000074966|ENSG00000078140|ENSG00000088888|ENSG00000100644|ENSG00000103876|ENSG00000104312|ENSG00000107201|ENSG00000108654|ENSG00000110171|ENSG00000113141|ENSG00000115594|ENSG00000119401|ENSG00000125686|ENSG00000126456|ENSG00000127191|ENSG00000135829|ENSG00000137275|ENSG00000138496|ENSG00000140853|ENSG00000143799|ENSG00000146833|ENSG00000164463|ENSG00000166326|ENSG00000168066|ENSG00000169083|ENSG00000169692|ENSG00000175324|ENSG00000183087|ENSG00000183735|ENSG00000184371|ENSG00000185345|ENSG00000185507|ENSG00000196839|ENSG00000196954|ENSG00000204310|ENSG00000214078|ENSG00000237693|ENSG00000257103,PAFAH1B1|CS|TXK|UBE2K|MAVS|HIF1A|FAH|RIPK2|DDX58|DDX5|TRIM3|IK|IL1R1|TRIM32|MED1|IRF3|TRAF2|DHX9|RIPK1|PARP9|NLRC5|PARP1|TRIM4|CREBRF|TRIM44|SF1|AR|AGPAT2|LSM1|GAS6|TBK1|CSF1|PRKN|IRF7|ADA|CASP4|AGPAT1|CPNE1|IRGM|LSM14A,4.9
"1988",GO_CYTOPLASMIC_MICROTUBULE_ORGANIZATION,0.56017653533542,0.612411448694557,6,46,ENSG00000015133|ENSG00000107404|ENSG00000115355|ENSG00000128159|ENSG00000130559|ENSG00000137497,CCDC88C|DVL1|CCDC88A|TUBGCP6|CAMSAP1|NUMA1,ENSG00000002834|ENSG00000007168|ENSG00000015133|ENSG00000021574|ENSG00000037042|ENSG00000065613|ENSG00000074054|ENSG00000075711|ENSG00000076826|ENSG00000078674|ENSG00000091157|ENSG00000092820|ENSG00000095066|ENSG00000102781|ENSG00000103769|ENSG00000103876|ENSG00000107404|ENSG00000108424|ENSG00000109171|ENSG00000115355|ENSG00000118200|ENSG00000126216|ENSG00000128159|ENSG00000130559|ENSG00000130640|ENSG00000131462|ENSG00000132436|ENSG00000134697|ENSG00000137497|ENSG00000137822|ENSG00000138002|ENSG00000151914|ENSG00000166402|ENSG00000167216|ENSG00000168071|ENSG00000168172|ENSG00000168944|ENSG00000173599|ENSG00000173846|ENSG00000177082|ENSG00000182263|ENSG00000186439|ENSG00000186625|ENSG00000186868|ENSG00000187446|ENSG00000204590,LASP1|PAFAH1B1|CCDC88C|SPAST|TUBG2|SLK|CLASP1|DLG1|CAMSAP3|PCM1|WDR7|EZR|HOOK2|KATNAL1|RAB11A|FAH|DVL1|KPNB1|SLAIN2|CCDC88A|CAMSAP2|TUBGCP3|TUBGCP6|CAMSAP1|TUBGCP2|TUBG1|FIGNL1|GNL2|NUMA1|TUBGCP4|IFT172|DST|TUB|KATNAL2|CCDC88B|HOOK3|CEP120|PC|PLK3|WDR73|FIGN|TRDN|KATNA1|MAPT|CHP1|GNL1,5.1304347826087
"1989",GO_PHOSPHATIDYLINOSITOL_BISPHOSPHATE_PHOSPHATASE_ACTIVITY,0.560348766455596,0.679235619826076,3,23,ENSG00000063601|ENSG00000115020|ENSG00000132376,MTMR1|PIKFYVE|INPP5K,ENSG00000040933|ENSG00000063601|ENSG00000087053|ENSG00000100330|ENSG00000102043|ENSG00000109452|ENSG00000110536|ENSG00000112367|ENSG00000113141|ENSG00000115020|ENSG00000122126|ENSG00000132376|ENSG00000137364|ENSG00000139505|ENSG00000153029|ENSG00000155099|ENSG00000159082|ENSG00000165782|ENSG00000171100|ENSG00000171862|ENSG00000185133|ENSG00000204084|ENSG00000211456,INPP4A|MTMR1|MTMR2|MTMR3|MTMR8|INPP4B|PTPMT1|FIG4|IK|PIKFYVE|OCRL|INPP5K|TPMT|MTMR6|MR1|PIP4P2|SYNJ1|PIP4P1|MTM1|PTEN|INPP5J|INPP5B|SACM1L,4.86956521739131
"1990",GO_SPINDLE_MIDZONE,0.560650556295954,0.650278854599602,4,28,ENSG00000084764|ENSG00000085733|ENSG00000137497|ENSG00000142192,MAPRE3|CTTN|NUMA1|APP,ENSG00000042088|ENSG00000060069|ENSG00000066629|ENSG00000070831|ENSG00000080345|ENSG00000084764|ENSG00000085733|ENSG00000087586|ENSG00000109103|ENSG00000118193|ENSG00000121621|ENSG00000134108|ENSG00000137497|ENSG00000138182|ENSG00000138778|ENSG00000142192|ENSG00000143862|ENSG00000144283|ENSG00000161800|ENSG00000164114|ENSG00000166278|ENSG00000166582|ENSG00000166851|ENSG00000169083|ENSG00000178999|ENSG00000179051|ENSG00000186185|ENSG00000198624,TDP1|CTDP1|EML1|CDC42|RIF1|MAPRE3|CTTN|AURKA|UNC119|KIF14|KIF18A|ARL8B|NUMA1|KIF20B|CENPE|APP|ARL8A|PKP4|RACGAP1|MAP9|C2|CENPV|PLK1|AR|AURKB|RCC2|KIF18B|CCDC69,5.71428571428571
"1991",GO_NEGATIVE_REGULATION_OF_OSSIFICATION,0.560771275871852,0.62852125479566,5,36,ENSG00000031823|ENSG00000061273|ENSG00000136068|ENSG00000168646|ENSG00000183337,RANBP3|HDAC7|FLNB|AXIN2|BCOR,ENSG00000031823|ENSG00000061273|ENSG00000068024|ENSG00000090539|ENSG00000100644|ENSG00000107882|ENSG00000115738|ENSG00000120899|ENSG00000122966|ENSG00000125931|ENSG00000130529|ENSG00000131650|ENSG00000131873|ENSG00000132341|ENSG00000133895|ENSG00000136068|ENSG00000148400|ENSG00000151014|ENSG00000162337|ENSG00000164188|ENSG00000166548|ENSG00000166949|ENSG00000168214|ENSG00000168453|ENSG00000168646|ENSG00000169083|ENSG00000169398|ENSG00000180694|ENSG00000182149|ENSG00000183337|ENSG00000183762|ENSG00000185920|ENSG00000187764|ENSG00000188554|ENSG00000196924|ENSG00000198742,RANBP3|HDAC7|HDAC4|CHRD|HIF1A|SUFU|ID2|PTK2B|CIT|CITED1|TRPM4|KREMEN2|CHSY1|RAN|MEN1|FLNB|NOTCH1|NOCT|LRP5|RANBP3L|TK2|SMAD3|RBPJ|HR|AXIN2|AR|PTK2|TMEM64|IST1|BCOR|KREMEN1|PTCH1|SEMA4D|NBR1|FLNA|SMURF1,5.61111111111111
"1992",GO_C4_DICARBOXYLATE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,0.561193788269387,0.731891658369449,2,12,ENSG00000177542|ENSG00000183048,SLC25A22|SLC25A10,ENSG00000004864|ENSG00000075415|ENSG00000100075|ENSG00000102078|ENSG00000103042|ENSG00000108528|ENSG00000115840|ENSG00000158296|ENSG00000166278|ENSG00000174032|ENSG00000177542|ENSG00000183048,SLC25A13|SLC25A3|SLC25A1|SLC25A14|SLC38A7|SLC25A11|SLC25A12|SLC13A3|C2|SLC25A30|SLC25A22|SLC25A10,6.08333333333333
"1993",GO_MHC_PROTEIN_COMPLEX_BINDING,0.561317882877188,0.726793784963481,2,15,ENSG00000110651|ENSG00000242574,CD81|HLA-DMB,ENSG00000067225|ENSG00000080824|ENSG00000096384|ENSG00000108953|ENSG00000109971|ENSG00000110651|ENSG00000122359|ENSG00000133116|ENSG00000139687|ENSG00000143153|ENSG00000153310|ENSG00000166278|ENSG00000198125|ENSG00000204257|ENSG00000242574,PKM|HSP90AA1|HSP90AB1|YWHAE|HSPA8|CD81|ANXA11|KL|RB1|ATP1B1|FAM49B|C2|MB|HLA-DMA|HLA-DMB,4.8
"1994",GO_AXONEMAL_DYNEIN_COMPLEX_ASSEMBLY,0.561893799812544,0.722215292144056,2,19,ENSG00000039139|ENSG00000124721,DNAH5|DNAH8,ENSG00000039139|ENSG00000076641|ENSG00000104450|ENSG00000114841|ENSG00000119661|ENSG00000124721|ENSG00000127399|ENSG00000129295|ENSG00000137821|ENSG00000141519|ENSG00000149548|ENSG00000163879|ENSG00000164818|ENSG00000165506|ENSG00000167646|ENSG00000168438|ENSG00000169083|ENSG00000198734|ENSG00000256061,DNAH5|PAG1|SPAG1|DNAH1|DNAL1|DNAH8|LRRC61|LRRC6|LRRC49|CCDC40|CCDC15|DNALI1|DNAAF5|DNAAF2|DNAAF3|CDC40|AR|F5|DNAAF4,3.47368421052632
"1995",GO_T_CELL_PROLIFERATION,0.562189780019354,0.566329442480815,11,84,ENSG00000056586|ENSG00000062485|ENSG00000071051|ENSG00000107758|ENSG00000115904|ENSG00000134352|ENSG00000145730|ENSG00000158092|ENSG00000168036|ENSG00000168066|ENSG00000242574,RC3H2|CS|NCK2|PPP3CB|SOS1|IL6ST|PAM|NCK1|CTNNB1|SF1|HLA-DMB,ENSG00000002822|ENSG00000008018|ENSG00000010810|ENSG00000017427|ENSG00000026950|ENSG00000047410|ENSG00000048649|ENSG00000049768|ENSG00000056586|ENSG00000061676|ENSG00000062485|ENSG00000069482|ENSG00000071051|ENSG00000072274|ENSG00000075711|ENSG00000078747|ENSG00000087088|ENSG00000089041|ENSG00000090776|ENSG00000097007|ENSG00000102034|ENSG00000102524|ENSG00000102879|ENSG00000103423|ENSG00000103855|ENSG00000104312|ENSG00000107643|ENSG00000107758|ENSG00000108946|ENSG00000111679|ENSG00000112576|ENSG00000113141|ENSG00000113811|ENSG00000115904|ENSG00000117335|ENSG00000119782|ENSG00000119927|ENSG00000121210|ENSG00000124508|ENSG00000125347|ENSG00000125657|ENSG00000131507|ENSG00000134352|ENSG00000135870|ENSG00000136235|ENSG00000136536|ENSG00000137710|ENSG00000139687|ENSG00000141736|ENSG00000145730|ENSG00000147065|ENSG00000147155|ENSG00000147853|ENSG00000149273|ENSG00000151208|ENSG00000154447|ENSG00000158092|ENSG00000160223|ENSG00000160685|ENSG00000160712|ENSG00000161955|ENSG00000162736|ENSG00000164136|ENSG00000164305|ENSG00000166278|ENSG00000167815|ENSG00000168036|ENSG00000168066|ENSG00000168071|ENSG00000169083|ENSG00000171793|ENSG00000172175|ENSG00000172845|ENSG00000173757|ENSG00000174842|ENSG00000177697|ENSG00000188372|ENSG00000189403|ENSG00000196352|ENSG00000197329|ENSG00000197696|ENSG00000198125|ENSG00000204305|ENSG00000242574,MAD1L1|PSMB1|FYN|IGF1|BTN3A1|TPR|RSF1|FOXP3|RC3H2|NCKAP1|CS|GAL|NCK2|TFRC|DLG1|ITCH|BAX|P2RX7|EFNB1|ABL1|ELF4|TNFSF13B|CORO1A|DNAJA3|CD276|RIPK2|MAPK8|PPP3CB|PRKAR1A|PTPN6|CCND3|IK|SELENOK|SOS1|CD46|FKBP1B|GPAM|TMEM131L|BTN2A2|IRF1|TNFSF9|NDFIP1|IL6ST|RC3H1|GPNMB|MARCH7|RDX|RB1|ERBB2|PAM|MSN|EBP|AK3|RPS3|DLG5|SH3RF1|NCK1|ICOSLG|ZBTB7B|IL6R|TNFSF13|NCSTN|IL15|CASP3|C2|PRDX2|CTNNB1|SF1|CCDC88B|AR|CTPS1|MALT1|SP3|STAT5B|GLMN|CD151|ZP3|HMGB1|CD55|PELI1|NMB|MB|AGER|HLA-DMB,5.22619047619048
"1996",GO_BONE_REMODELING,0.562699821799132,0.598112284045501,7,51,ENSG00000011347|ENSG00000062485|ENSG00000138798|ENSG00000140995|ENSG00000142192|ENSG00000168036|ENSG00000168066,SYT7|CS|EGF|DEF8|APP|CTNNB1|SF1,ENSG00000011347|ENSG00000020129|ENSG00000028528|ENSG00000048649|ENSG00000062485|ENSG00000070018|ENSG00000071553|ENSG00000072274|ENSG00000086300|ENSG00000089041|ENSG00000094975|ENSG00000100068|ENSG00000102393|ENSG00000103653|ENSG00000105514|ENSG00000110711|ENSG00000116761|ENSG00000120899|ENSG00000132170|ENSG00000134250|ENSG00000136238|ENSG00000136738|ENSG00000138798|ENSG00000140995|ENSG00000141696|ENSG00000142192|ENSG00000151651|ENSG00000154229|ENSG00000154237|ENSG00000155846|ENSG00000162337|ENSG00000166278|ENSG00000166340|ENSG00000166548|ENSG00000168036|ENSG00000168066|ENSG00000168453|ENSG00000169083|ENSG00000169398|ENSG00000180694|ENSG00000184371|ENSG00000185010|ENSG00000187098|ENSG00000196712|ENSG00000196839|ENSG00000197122|ENSG00000197372|ENSG00000198734|ENSG00000205213|ENSG00000225190|ENSG00000243364,SYT7|NCDN|SNX1|RSF1|CS|LRP6|ATP6AP1|TFRC|SNX10|P2RX7|SUCO|LRP5L|GLA|CSK|RAB3D|AIP|CTH|PTK2B|PPARG|NOTCH2|RAC1|STAM|EGF|DEF8|P3H4|APP|ADAM8|PRKCA|LRRK1|PPARGC1B|LRP5|C2|TPP1|TK2|CTNNB1|SF1|HR|AR|PTK2|TMEM64|CSF1|F8|MITF|NF1|ADA|SRC|ZNF675|F5|LGR4|PLEKHM1|EFNA4,5.68627450980392
"1997",GO_REGULATION_OF_LIPID_TRANSPORT,0.563395466737747,0.578647085026539,9,67,ENSG00000062485|ENSG00000078018|ENSG00000107331|ENSG00000138798|ENSG00000141027|ENSG00000142208|ENSG00000165119|ENSG00000168066|ENSG00000186951,CS|MAP2|ABCA2|EGF|NCOR1|AKT1|HNRNPK|SF1|PPARA,ENSG00000008405|ENSG00000025434|ENSG00000048649|ENSG00000062485|ENSG00000064687|ENSG00000069482|ENSG00000074410|ENSG00000078018|ENSG00000089041|ENSG00000096717|ENSG00000100300|ENSG00000100906|ENSG00000101670|ENSG00000103653|ENSG00000105221|ENSG00000105722|ENSG00000107331|ENSG00000108984|ENSG00000109320|ENSG00000112964|ENSG00000116171|ENSG00000117139|ENSG00000118513|ENSG00000123384|ENSG00000124406|ENSG00000130164|ENSG00000131408|ENSG00000132170|ENSG00000132522|ENSG00000135124|ENSG00000138448|ENSG00000138798|ENSG00000141027|ENSG00000142208|ENSG00000144452|ENSG00000144747|ENSG00000153162|ENSG00000153989|ENSG00000154723|ENSG00000155158|ENSG00000157978|ENSG00000160179|ENSG00000162924|ENSG00000163932|ENSG00000164404|ENSG00000165119|ENSG00000165731|ENSG00000166278|ENSG00000167721|ENSG00000168066|ENSG00000168453|ENSG00000169083|ENSG00000169230|ENSG00000172845|ENSG00000173409|ENSG00000173599|ENSG00000179295|ENSG00000182670|ENSG00000184381|ENSG00000185345|ENSG00000185920|ENSG00000186115|ENSG00000186951|ENSG00000196396|ENSG00000196712|ENSG00000198793|ENSG00000198911,CRY1|NR1H3|RSF1|CS|ABCA7|GAL|CA12|MAP2|P2RX7|SIRT1|TSPO|NFKBIA|LIPG|CSK|AKT2|ERF|ABCA2|MAP2K6|NFKB1|GHR|SCP2|KDM5B|MYB|LRP1|ATP8A1|LDLR|NR1H2|PPARG|GPS2|P2RX4|ITGAV|EGF|NCOR1|AKT1|ABCA12|TMF1|BMP6|NUS1|ATP5PF|TTC39B|LDLRAP1|ABCG1|REL|PRKCD|GDF9|HNRNPK|RET|C2|TSR1|SF1|HR|AR|PRELID1|SP3|ARV1|PC|PTPN11|TTC3|PLA2G6|PRKN|PTCH1|CYP4F2|PPARA|PTPN1|NF1|MTOR|SREBF2,5.41791044776119
"1998",GO_CELLULAR_RESPONSE_TO_CAMP,0.56399714413297,0.645402975751545,4,31,ENSG00000132376|ENSG00000142192|ENSG00000169884|ENSG00000225697,INPP5K|APP|WNT10B|SLC26A6,ENSG00000004487|ENSG00000021826|ENSG00000047410|ENSG00000053918|ENSG00000079337|ENSG00000092820|ENSG00000100823|ENSG00000103319|ENSG00000107263|ENSG00000109756|ENSG00000113141|ENSG00000116473|ENSG00000118762|ENSG00000123104|ENSG00000127314|ENSG00000127914|ENSG00000127980|ENSG00000130707|ENSG00000132376|ENSG00000137714|ENSG00000142192|ENSG00000145545|ENSG00000151320|ENSG00000158856|ENSG00000166278|ENSG00000167658|ENSG00000168453|ENSG00000169083|ENSG00000169884|ENSG00000173599|ENSG00000225697,KDM1A|CPS1|TPR|KCNQ1|RAPGEF3|EZR|APEX1|EEF2K|RAPGEF1|RAPGEF2|IK|RAP1A|PKD2|ITPR2|RAP1B|AKAP9|PEX1|ASS1|INPP5K|FDX1|APP|SRD5A1|AKAP6|DMTN|C2|EEF2|HR|AR|WNT10B|PC|SLC26A6,4.87096774193548
